Time,Sample number,Temperature (°C),Humidity (%RH),Sensor response (Ohm),PM response,Temperature MFC (°C),Nanofiber current (mA),Nanofiber voltage (V)
2020-07-10 17:41:33.550664,860,20.8,24.9,,,23.08,00.0006E-03,-04.096E+00
2020-07-10 17:41:33.845731,861,20.8,24.9,,,23.08,00.0001E-03,-04.096E+00
2020-07-10 17:41:34.057942,862,20.8,24.9,,,23.08,00.0001E-03,-04.096E+00
2020-07-10 17:41:34.333147,863,20.8,24.9,,,23.08,00.0001E-03,-04.096E+00
2020-07-10 17:41:34.553085,864,20.8,24.9,,,23.09,00.0001E-03,-04.096E+00
2020-07-10 17:41:34.827017,865,20.8,24.9,,,23.09,00.0001E-03,-04.096E+00
2020-07-10 17:41:35.058278,866,20.8,24.9,,,23.09,00.0001E-03,-04.096E+00
2020-07-10 17:41:35.339071,867,20.8,24.9,,,23.1,00.0001E-03,-04.096E+00
2020-07-10 17:41:35.556222,868,20.8,24.9,,,23.1,00.0001E-03,-04.096E+00
2020-07-10 17:41:35.852175,869,20.8,24.9,,,23.1,00.0001E-03,-04.096E+00
2020-07-10 17:41:36.051583,870,20.8,24.9,,,23.1,00.0001E-03,-04.096E+00
2020-07-10 17:41:36.316607,871,20.8,24.9,,,23.1,00.0001E-03,-04.096E+00
2020-07-10 17:41:36.560872,872,20.8,24.9,,,23.1,00.0001E-03,-04.096E+00
2020-07-10 17:41:36.808918,873,20.8,24.9,,,23.1,00.0001E-03,-04.096E+00
2020-07-10 17:41:37.059686,874,20.8,25.0,,,23.1,00.0001E-03,-04.096E+00
2020-07-10 17:41:37.308624,875,20.8,25.0,,,23.1,00.0001E-03,-04.096E+00
2020-07-10 17:41:37.576475,876,20.8,25.0,,,23.1,00.0001E-03,-04.096E+00
2020-07-10 17:41:37.808824,877,20.8,25.0,,,23.11,00.0001E-03,-04.096E+00
2020-07-10 17:41:38.126438,878,20.8,25.0,,,23.11,00.0001E-03,-04.096E+00
2020-07-10 17:41:38.326917,879,20.8,25.0,,,23.11,00.0001E-03,-04.096E+00
2020-07-10 17:41:38.592481,880,20.8,25.0,,,23.11,00.0001E-03,-04.096E+00
2020-07-10 17:41:38.805387,881,20.8,25.0,,,23.11,00.0001E-03,-04.096E+00
2020-07-10 17:41:39.100531,882,20.8,25.0,,,23.11,00.0001E-03,-04.096E+00
2020-07-10 17:41:39.309776,883,20.8,25.0,,,23.11,00.0001E-03,-04.096E+00
2020-07-10 17:41:39.568263,884,20.8,25.0,,,23.11,00.0001E-03,-04.096E+00
2020-07-10 17:41:39.818386,885,20.8,25.0,,,23.12,00.0001E-03,-04.096E+00
2020-07-10 17:41:40.069884,886,20.8,25.0,,,23.12,00.0001E-03,-04.096E+00
2020-07-10 17:41:40.327648,887,20.8,25.0,,,23.12,00.0001E-03,-04.096E+00
2020-07-10 17:41:40.583319,888,20.8,25.0,,,23.12,00.0001E-03,-04.096E+00
2020-07-10 17:41:40.849818,889,20.8,25.0,,,23.12,00.0001E-03,-04.096E+00
2020-07-10 17:41:41.066706,890,20.8,25.0,,,23.12,00.0001E-03,-04.096E+00
2020-07-10 17:41:41.374512,891,20.8,25.0,,,23.13,00.0001E-03,-04.096E+00
2020-07-10 17:41:41.604317,892,20.8,25.0,,,23.13,00.0001E-03,-04.096E+00
2020-07-10 17:41:41.867549,893,20.8,25.0,,,23.13,00.0001E-03,-04.096E+00
2020-07-10 17:41:42.120954,894,20.8,25.0,,,23.13,00.0001E-03,-04.096E+00
2020-07-10 17:41:42.340635,895,20.8,25.0,,,23.13,00.0001E-03,-04.096E+00
2020-07-10 17:41:42.575230,896,20.8,25.0,,,23.13,00.0001E-03,-04.096E+00
2020-07-10 17:41:42.842364,897,20.8,25.0,,,23.13,00.0001E-03,-04.096E+00
2020-07-10 17:41:43.083897,898,20.8,25.0,,,23.13,00.0001E-03,-04.096E+00
2020-07-10 17:41:43.317561,899,20.8,25.0,,,23.14,00.0001E-03,-04.096E+00
2020-07-10 17:41:43.611720,900,20.8,25.0,,,23.14,00.0001E-03,-04.096E+00
2020-07-10 17:41:43.842774,901,20.8,25.0,,,23.14,00.0001E-03,-04.096E+00
2020-07-10 17:41:44.097681,902,20.8,25.0,,,23.15,00.0001E-03,-04.096E+00
2020-07-10 17:41:44.345160,903,20.8,25.0,,,23.14,00.0001E-03,-04.096E+00
2020-07-10 17:41:44.626710,904,20.8,25.0,,,23.15,00.0001E-03,-04.096E+00
2020-07-10 17:41:44.857787,905,20.8,25.0,,,23.15,00.0001E-03,-04.096E+00
2020-07-10 17:41:45.134889,906,20.8,25.0,,,23.15,00.0001E-03,-04.096E+00
2020-07-10 17:41:45.342502,907,20.8,25.0,,,23.15,00.0001E-03,-04.096E+00
2020-07-10 17:41:45.585038,908,20.8,25.0,,,23.15,00.0001E-03,-04.096E+00
2020-07-10 17:41:45.856642,909,20.8,25.0,,,23.16,00.0001E-03,-04.096E+00
2020-07-10 17:41:46.078116,910,20.8,25.0,,,23.17,00.0001E-03,-04.096E+00
2020-07-10 17:41:46.374849,911,20.8,25.0,,,23.16,00.0001E-03,-04.096E+00
2020-07-10 17:41:46.597176,912,20.8,25.0,,,23.16,00.0001E-03,-04.096E+00
2020-07-10 17:41:46.854293,913,20.8,25.0,,,23.16,00.0001E-03,-04.096E+00
2020-07-10 17:41:47.122614,914,20.8,25.0,,,23.16,00.0001E-03,-04.096E+00
2020-07-10 17:41:47.421199,915,20.8,25.0,,,23.17,00.0001E-03,-04.096E+00
2020-07-10 17:41:47.609834,916,20.8,25.0,,,23.17,00.0001E-03,-04.096E+00
2020-07-10 17:41:47.880100,917,20.8,25.0,,,23.17,00.0001E-03,-04.096E+00
2020-07-10 17:41:48.111764,918,20.8,25.0,,,23.17,00.0001E-03,-04.096E+00
2020-07-10 17:41:48.369840,919,20.8,25.0,,,23.17,00.0006E-03,-04.096E+00
2020-07-10 17:41:48.611652,920,20.8,25.0,,,23.18,00.0001E-03,-04.096E+00
2020-07-10 17:41:48.857200,921,20.8,25.0,,,23.18,00.0001E-03,-04.096E+00
2020-07-10 17:41:49.098571,922,20.8,24.9,,,23.18,00.0001E-03,-04.096E+00
2020-07-10 17:41:49.359932,923,20.8,24.9,,,23.19,00.0001E-03,-04.096E+00
2020-07-10 17:41:49.631678,924,20.8,24.9,,,23.19,00.0001E-03,-04.096E+00
2020-07-10 17:41:49.863865,925,20.8,24.9,,,23.19,00.0001E-03,-04.096E+00
2020-07-10 17:41:50.167258,926,20.8,24.9,,,23.2,00.0001E-03,-04.096E+00
2020-07-10 17:41:50.344705,927,20.8,24.9,,,23.19,00.0001E-03,-04.096E+00
2020-07-10 17:41:50.678126,928,20.8,24.9,,,23.2,00.0001E-03,-04.096E+00
2020-07-10 17:41:50.873689,929,20.8,24.9,,,23.2,00.0001E-03,-04.096E+00
2020-07-10 17:41:51.122429,930,20.8,24.9,,,23.2,00.0001E-03,-04.096E+00
2020-07-10 17:41:51.401305,931,20.8,24.9,,,23.2,00.0001E-03,-04.096E+00
2020-07-10 17:41:51.624326,932,20.8,24.9,,,23.2,00.0001E-03,-04.096E+00
2020-07-10 17:41:51.881102,933,20.8,24.9,,,23.2,00.0001E-03,-04.096E+00
2020-07-10 17:41:52.102571,934,20.8,24.9,,,23.2,00.0001E-03,-04.096E+00
2020-07-10 17:41:52.373264,935,20.8,24.9,,,23.2,00.0001E-03,-04.096E+00
2020-07-10 17:41:52.623950,936,20.8,24.9,,,23.21,00.0001E-03,-04.096E+00
2020-07-10 17:41:52.903111,937,20.8,24.9,,,23.21,00.0001E-03,-04.096E+00
2020-07-10 17:41:53.147495,938,20.8,24.9,,,23.21,00.0001E-03,-04.096E+00
2020-07-10 17:41:53.388520,939,20.8,24.9,,,23.21,00.0001E-03,-04.096E+00
2020-07-10 17:41:53.610153,940,20.8,24.9,,,23.21,00.0001E-03,-04.096E+00
2020-07-10 17:41:53.876317,941,20.8,24.9,,,23.21,00.0001E-03,-04.096E+00
2020-07-10 17:41:54.129449,942,20.8,24.9,,,23.21,00.0001E-03,-04.096E+00
2020-07-10 17:41:54.384623,943,20.8,24.9,,,23.21,00.0001E-03,-04.096E+00
2020-07-10 17:41:54.636147,944,20.8,24.9,,,23.22,00.0001E-03,-04.096E+00
2020-07-10 17:41:54.863336,945,20.8,24.9,,,23.22,00.0001E-03,-04.096E+00
2020-07-10 17:41:55.146915,946,20.8,24.9,,,23.22,00.0001E-03,-04.096E+00
2020-07-10 17:41:55.358160,947,20.8,24.9,,,23.22,00.0001E-03,-04.096E+00
2020-07-10 17:41:55.636533,948,20.8,24.9,,,23.22,00.0001E-03,-04.096E+00
2020-07-10 17:41:55.885719,949,20.8,24.9,,,23.22,00.0001E-03,-04.096E+00
2020-07-10 17:41:56.162885,950,20.8,24.9,,,23.22,00.0001E-03,-04.096E+00
2020-07-10 17:41:56.388773,951,20.8,24.9,,,23.22,00.0001E-03,-04.096E+00
2020-07-10 17:41:56.672511,952,20.8,24.9,,,23.22,00.0001E-03,-04.096E+00
2020-07-10 17:41:56.891303,953,20.8,24.9,,,23.22,00.0001E-03,-04.096E+00
2020-07-10 17:41:57.180084,954,20.8,24.9,,,23.22,00.0001E-03,-04.096E+00
2020-07-10 17:41:57.428783,955,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:41:57.641746,956,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:41:57.899771,957,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:41:58.140959,958,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:41:58.373321,959,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:41:58.641548,960,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:41:58.909815,961,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:41:59.148303,962,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:41:59.463566,963,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:41:59.624541,964,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:41:59.944866,965,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:42:00.141439,966,20.8,24.9,,,23.23,00.0001E-03,-04.096E+00
2020-07-10 17:42:00.410312,967,20.8,24.9,,,23.24,00.0001E-03,-04.096E+00
2020-07-10 17:42:00.658284,968,20.8,24.9,,,23.24,00.0001E-03,-04.096E+00
2020-07-10 17:42:00.899061,969,20.8,24.9,,,23.24,00.0001E-03,-04.096E+00
2020-07-10 17:42:01.151964,970,20.8,24.9,,,23.24,00.0001E-03,-04.096E+00
2020-07-10 17:42:01.400175,971,20.8,24.9,,,23.24,00.0001E-03,-04.096E+00
2020-07-10 17:42:01.653278,972,20.8,24.9,,,23.24,00.0001E-03,-04.096E+00
2020-07-10 17:42:01.878508,973,20.8,24.9,,,23.25,00.0001E-03,-04.096E+00
2020-07-10 17:42:02.161594,974,20.8,24.9,,,23.25,00.0001E-03,-04.096E+00
2020-07-10 17:42:02.426690,975,20.8,24.9,,,23.25,00.0001E-03,-04.096E+00
2020-07-10 17:42:02.678677,976,20.8,24.9,,,23.25,00.0001E-03,-04.096E+00
2020-07-10 17:42:02.907762,977,20.8,24.9,,,23.25,00.0001E-03,-04.096E+00
2020-07-10 17:42:03.226892,978,20.8,24.9,,,23.25,00.0001E-03,-04.096E+00
2020-07-10 17:42:03.418801,979,20.8,24.9,,,23.25,00.0008E-03,-04.096E+00
2020-07-10 17:42:03.672264,980,20.8,24.9,,,23.25,00.0001E-03,-04.096E+00
2020-07-10 17:42:03.912122,981,20.8,24.9,,,23.25,00.0001E-03,-04.096E+00
2020-07-10 17:42:04.141777,982,20.8,24.9,,,23.25,00.0001E-03,-04.096E+00
2020-07-10 17:42:04.406360,983,20.8,24.9,,,23.26,00.0001E-03,-04.096E+00
2020-07-10 17:42:04.646867,984,20.8,24.9,,,23.26,00.0001E-03,-04.096E+00
2020-07-10 17:42:04.900150,985,20.8,24.9,,,23.26,00.0001E-03,-04.096E+00
2020-07-10 17:42:05.170367,986,20.8,24.9,,,23.27,00.0001E-03,-04.096E+00
2020-07-10 17:42:05.399911,987,20.8,24.9,,,23.27,00.0001E-03,-04.096E+00
2020-07-10 17:42:05.669261,988,20.8,24.9,,,23.27,00.0008E-03,-04.096E+00
2020-07-10 17:42:05.932166,989,20.8,24.9,,,23.27,00.0001E-03,-04.096E+00
2020-07-10 17:42:06.142943,990,20.8,24.9,,,23.27,00.0001E-03,-04.096E+00
2020-07-10 17:42:06.420157,991,20.8,24.9,,,23.27,00.0001E-03,-04.096E+00
2020-07-10 17:42:06.674578,992,20.8,24.9,,,23.27,00.0001E-03,-04.096E+00
2020-07-10 17:42:06.946649,993,20.8,24.9,,,23.28,00.0001E-03,-04.096E+00
2020-07-10 17:42:07.178347,994,20.8,24.9,,,23.28,00.0001E-03,-04.096E+00
2020-07-10 17:42:07.395475,995,20.8,24.9,,,23.28,00.0001E-03,-04.096E+00
2020-07-10 17:42:07.678102,996,20.8,24.9,,,23.28,00.0001E-03,-04.096E+00
2020-07-10 17:42:07.916907,997,20.8,24.9,,,23.28,00.0001E-03,-04.096E+00
2020-07-10 17:42:08.171576,998,20.8,24.9,,,23.28,00.0001E-03,-04.096E+00
2020-07-10 17:42:08.429551,999,20.8,24.9,,,23.29,00.0001E-03,-04.096E+00
